id,price
17838,6.004654
17840,2.7915769
17841,5.7010064
17842,10.769151
17843,4.1714773
17844,5.4685507
17845,12.621725
17846,7.132222
17847,5.9706593
17848,6.274166
17850,4.106831
17851,48.39509
17852,5.138501
17853,5.6084538
17854,3.556743
17855,4.4642525
17856,6.2514944
17857,23.895046
17858,8.588997
17859,13.201807
17860,7.489831
17861,9.474179
17862,2.1514194
17863,6.016696
17864,5.237967
17865,5.7148848
17866,7.648637
17867,6.810829
17868,4.6680746
17869,6.1517043
17870,7.442051
17871,7.336112
17872,15.368525
17873,15.09741
17874,4.608947
17875,6.3801847
17876,11.112135
17877,5.6749763
17878,4.867069
17879,13.752184
17880,8.949713
17881,7.058345
17882,12.923889
17883,5.6588106
17884,8.295499
17885,5.30691
17886,8.177462
17887,3.8228118
17888,5.077098
17889,4.148982
17890,10.103638
17891,8.831479
17892,4.4181843
17893,7.386817
17894,6.0408244
17895,4.0174155
17896,7.153099
17897,12.06674
17898,11.587542
17899,5.5292845
17900,4.710288
17901,9.6805935
17902,4.7265863
17903,7.791864
17904,6.7257476
17905,7.2842536
17906,5.475028
17907,7.256706
17908,2.212342
17909,11.67883
17910,5.13673
17911,6.4685187
17912,3.403949
17913,9.629178
17914,3.871769
17915,27.071299
17916,6.7466707
17917,7.4676867
17918,3.8814368
17919,7.879899
17920,7.3777986
17921,10.700025
17922,7.1578445
17923,11.168056
17924,3.6467633
17925,6.8537455
17926,5.1881127
17927,5.9374037
17928,4.559709
17929,3.1813264
17930,1.9411385
17931,9.151901
17932,6.761546
17933,1.9710938
17934,4.0969553
17935,4.3212132
17936,4.6386976
17937,2.4557736
17938,3.4096732
17939,6.832508
17940,14.744715
17941,8.558605
17942,10.243907
17943,8.569063
17944,10.991766
17945,23.122234
17946,4.2428064
17947,7.6791177
17948,7.9891343
17949,6.9567175
17950,24.007013
17951,3.1048577
17952,7.23791
17953,8.396476
17954,8.545529
17955,15.956436
17956,6.907392
17957,1.4784888
17958,5.1571345
17959,3.750625
17960,6.376647
17961,8.716753
17962,5.8220744
17963,6.730193
17964,5.138093
17965,5.576145
17966,5.4874067
17967,7.266253
17968,6.398773
17969,11.7062435
17970,4.2863865
17971,5.239179
17972,6.15074
17973,5.7054186
17974,7.7397895
17975,25.69187
17976,8.462856
17977,8.831706
17978,8.88901
17979,6.651802
17980,7.0072412
17981,4.4528427
17982,4.872747
17983,5.4643927
17984,5.1742926
17985,9.781839
17986,6.219337
17987,4.0696154
17988,4.3428526
17989,9.063174
17990,4.550185
17992,3.2943027
17993,6.276428
17994,4.0740657
17995,5.653799
17996,18.013508
17997,9.0683565
17998,6.1166306
17999,6.96427
18000,6.474211
18001,2.4940698
18002,4.114404
18003,3.9564457
18004,36.072422
18005,7.2045083
18006,4.777137
18007,7.3906264
18008,3.7533047
18009,10.595299
18010,10.146889
18011,3.1752205
18012,4.1914105
18013,7.3227167
18014,5.256024
18015,4.623668
18016,7.4218645
18017,4.9328284
18018,3.6063194
18019,1.1479645
18020,5.9889884
18021,3.9130058
18022,16.189442
18023,7.2316337
18024,9.278421
18025,21.568039
18026,35.059868
18027,4.312987
18028,3.8955407
18029,22.720995
18030,3.8372111
18031,13.339856
18032,4.359175
18033,7.171898
18034,4.2923465
18035,4.4292984
18036,7.3932853
18037,6.559209
18038,9.989264
18039,9.08209
18040,19.09341
18041,13.661619
18042,16.959454
18043,6.5398316
18044,7.799404
18045,11.755823
18046,11.249216
18047,4.1335707
18048,15.575655
18049,14.146339
18050,11.357054
18051,10.328402
18053,35.311424
18054,11.6330385
18055,6.9847374
18056,5.6886086
18057,7.259205
18058,7.9780083
18059,6.867279
18060,8.106287
18061,10.247297
18062,8.218127
18063,9.5004015
18064,3.6373725
18065,3.6376126
18066,8.34771
18067,3.2126355
18068,4.8418517
18069,4.3353777
18070,5.378087
18071,11.399081
18072,7.304393
18073,1.4311111
18074,1.8897985
18075,3.7954364
18077,7.0443487
18078,5.4118032
18079,5.85686
18080,3.8287253
18081,2.7154446
18082,6.651723
18083,10.536943
18084,9.696442
18085,7.609305
18086,8.962701
18087,7.0179367
18088,7.770728
18089,5.85042
18090,11.249738
18091,6.774743
18092,7.193933
18093,5.2906165
18094,14.876437
18095,7.349303
18096,6.1917167
18097,9.292501
18098,7.248295
18099,9.130537
18100,3.9509594
18101,8.286393
18102,10.541046
18103,4.213864
18104,14.172022
18105,4.2359204
18106,9.423198
18107,1.1966764
18108,3.5894585
18109,3.7014956
18110,7.3000426
18111,10.0788555
18112,7.9760857
18113,9.548131
18114,6.6193323
18115,7.110907
18116,14.1582
18117,5.997307
18118,3.1441307
18119,2.1961472
18120,45.466377
18121,6.600356
18122,8.930003
18123,19.771236
18124,8.989244
18125,5.405322
18126,5.5880246
18127,8.418266
18128,9.684626
18129,9.955058
18130,7.091295
18131,4.907438
18132,9.160765
18133,5.251459
18134,6.9677024
18135,7.8286753
18136,9.287607
18137,2.0131307
18138,1.4140632
18139,4.2168374
18140,8.868689
18141,9.260187
18142,10.419076
18143,5.7773447
18144,5.8621893
18145,3.4387538
18146,18.038687
18147,6.7018714
18148,7.460908
18149,4.096839
18150,12.876928
18151,6.421247
18152,8.733227
18153,11.494952
18154,8.064982
18155,4.3275185
18156,8.940413
18157,9.705004
18158,9.302414
18159,9.083973
18160,12.582852
18161,2.627668
18162,4.322957
18163,6.731501
18164,4.01572
18165,7.553164
18166,7.264454
18167,6.676408
18168,8.303572
18169,4.679644
18170,3.774379
18171,5.909866
18172,8.5857725
18173,9.304509
18175,6.9899015
18176,10.890902
18177,9.81217
18178,12.89339
18179,7.030299
18180,8.620438
18181,7.469159
18182,8.724421
18183,14.409697
18184,48.83133
18185,7.540567
18186,8.702607
18187,5.5114675
18188,5.0462685
18189,3.7552803
18190,6.3267236
18191,6.069434
18192,6.1220107
18193,8.671263
18194,3.7338016
18195,9.261024
18196,7.397214
18197,5.5505295
18198,8.542712
18199,7.1411047
18200,7.5186243
18201,6.911718
18202,4.161027
18203,3.757988
18204,5.987306
18205,15.168796
18206,5.763456
18207,4.866543
18208,7.6528344
18209,4.645667
18210,5.16317
18211,7.3742814
18212,3.9098842
18213,2.1181264
18214,6.5885925
18215,10.527114
18216,3.4440856
18217,1.5567498
18218,8.273111
18219,8.749819
18220,9.530387
18221,5.969643
18223,12.721613
18224,4.2042866
18225,3.6504998
18226,9.213159
18227,3.568552
18228,19.64173
18230,2.8054667
18231,7.304103
18232,7.4437866
18233,9.44689
18234,3.6586735
18235,9.077972
18236,4.7402697
18237,22.890263
18238,14.379122
18239,8.144121
18240,16.097815
18241,5.104469
18242,4.6354494
18243,7.3949594
18244,6.286168
18245,9.728483
18246,7.9438972
18247,5.2651834
18248,4.549252
18249,13.850952
18250,6.786522
18251,5.1516657
18252,7.9165764
18253,8.998333
18254,2.5959842
18255,6.2694216
18256,4.1038284
18257,5.0532565
18258,5.2851133
18259,6.808179
18260,7.0798683
18261,9.465424
18262,3.9250412
18263,5.3860984
18264,19.549524
18265,7.675582
18266,7.2842026
18267,5.3655815
18268,5.3169355
18269,6.134226
18270,9.123852
18271,1.4164119
18272,5.788826
18273,7.5533
18274,6.1070566
18275,17.491262
18276,5.4728007
18277,4.6863737
18278,3.9411743
18279,9.639933
18280,4.0189886
18281,5.7804804
18282,7.195081
18283,3.7501304
18284,7.938643
18285,9.40309
18286,11.295085
18287,6.7107444
18288,3.555648
18289,7.3795652
18290,10.489348
18291,9.641167
18292,3.6621368
18293,8.611954
18294,7.305938
18295,5.08153
18296,8.191038
18297,3.1721454
18298,4.54968
18299,11.570607
18300,6.1540728
18301,4.226861
18302,6.013794
18303,4.934239
18304,5.062055
18305,4.8354173
18306,9.984817
18307,3.3449001
18308,5.4063206
18309,11.418081
18310,8.556635
18311,4.663206
18312,8.202592
18313,9.708959
18314,7.01843
18315,14.980745
18316,38.73685
18317,6.215023
18320,4.0240755
18321,11.62667
18322,5.879672
18323,5.0472574
18324,8.028322
18325,4.183091
18326,4.556502
18327,8.214182
18328,4.208085
18329,9.400406
18330,6.965108
18331,4.20742
18332,4.1579027
18333,7.6815352
18334,6.179661
18335,4.5764923
18336,5.890176
18337,8.640002
18338,9.897444
18339,10.776196
18340,2.4405303
18341,7.282079
18342,3.8643546
18343,3.7607963
18344,5.639347
18345,1.5000795
18346,12.919434
18347,5.6882257
18348,3.6816726
18349,8.195984
18350,5.8745184
18351,1.7168076
18352,4.446233
18353,5.4352055
18354,2.9802547
18355,2.5117385
18356,8.553551
18357,8.636957
18358,8.698639
18359,5.940934
18360,8.267839
18361,4.2305675
18362,6.9654746
18363,5.8256807
18364,7.686535
18365,5.639817
18366,5.006091
18367,5.6967854
18368,7.6516166
18369,17.808218
18370,4.3251643
18371,6.3458123
18372,7.95757
18373,9.465899
18374,9.032067
18375,4.288798
18376,3.7170556
18377,6.732076
18378,4.9233923
18379,4.2450333
18380,7.4625
18381,15.8641615
18382,4.7165017
18383,3.1340466
18384,6.6234446
18385,8.780289
18386,7.0823603
18387,7.315226
18388,6.562776
18389,14.535085
18390,7.659107
18391,5.265877
18392,10.736676
18393,7.8645744
18394,5.6901975
18395,6.9358954
18396,5.2803864
18397,4.126827
18398,3.9821544
18399,3.916163
18400,5.238453
18401,2.4748158
18402,5.872979
18403,5.267806
18404,11.4514265
18405,4.5221834
18406,13.298971
18407,6.4611955
18408,3.7450738
18409,4.5680857
18410,9.758139
18411,5.57973
18412,8.109507
18413,6.4642267
18414,8.192293
18415,11.2153
18416,5.2765317
18417,18.602827
18418,4.621297
18419,10.784161
18420,4.149897
18421,8.384488
18422,6.168443
18423,10.043346
18424,14.401712
18425,8.590447
18426,8.88003
18427,10.638266
18428,3.0544581
18429,7.7820406
18430,7.374526
18431,6.998628
18432,7.612001
18433,8.044301
18434,5.3146863
18435,6.832536
18436,4.919858
18437,16.023687
18438,6.091935
18439,6.225266
18440,3.139711
18441,5.87219
18442,7.7192717
18443,9.501341
18444,8.680651
18445,5.482008
18446,8.942418
18447,5.1344604
18448,4.9992304
18449,13.545873
18450,7.8578653
18451,7.7266874
18452,11.1196785
18453,4.7596374
18454,5.425341
18455,12.972196
18456,6.09189
18457,5.877656
18458,6.0709414
18459,6.2698107
18460,6.937953
18461,8.9769745
18462,8.162049
18463,4.8549466
18464,26.144634
18465,3.8314617
18466,11.496817
18467,6.42388
18468,9.963589
18469,4.311253
18470,8.949953
18471,34.71892
18472,3.3226383
18473,5.1596546
18474,7.1182785
18475,8.871661
18476,4.7554674
18477,6.1876745
18478,9.822284
18479,8.485591
18480,5.8122754
18481,7.3587465
18482,7.020304
18483,5.9054623
18484,5.6718726
18485,5.9819136
18486,6.4086533
18487,2.5343492
18488,9.095673
18489,7.658519
18490,6.926169
18491,6.294571
18492,18.992807
18493,4.2697396
18494,4.6688704
18495,4.4904966
18496,5.3753324
18497,19.448431
18498,7.8657556
18499,23.279474
18500,4.3673606
18501,4.3154373
18502,7.874457
18503,13.798754
18504,7.268659
18505,5.0785856
18506,6.4131737
18507,7.231206
18508,8.698057
18509,13.956087
18510,7.070117
18511,13.671997
18512,7.4039564
18513,6.1367774
18514,12.326319
18515,2.4080548
18516,3.6417687
18517,6.1758947
18518,4.6489882
18519,11.084444
18521,5.904418
18522,1.9079367
18523,7.1450744
18524,5.1501746
18525,7.5615606
18526,5.1912484
18527,5.493922
18528,1.1334018
18529,7.2763686
18530,9.987532
18531,5.6654963
18532,4.9681935
18533,7.1728106
18534,6.5769286
18535,6.378885
18536,4.622853
18537,7.105282
18538,5.1585646
18539,1.5394598
18540,5.826171
18541,6.608903
18542,8.271876
18543,7.6280885
18544,6.276093
18545,5.7242074
18546,15.46187
18547,8.516886
18548,4.154275
18549,4.4670973
18550,8.271719
18551,7.3353333
18552,3.2211337
18553,5.5086985
18554,4.252481
18555,11.772713
18556,3.3669105
18557,7.2834754
18558,7.0447335
18559,6.2196016
18560,6.929151
18561,7.171927
18562,10.368057
18563,6.904425
18564,16.210186
18565,6.449086
18566,9.266796
18567,3.0175061
18568,4.705714
18569,12.400742
18570,7.973194
18571,4.925358
18572,5.665317
18573,4.266618
18574,6.2016306
18575,4.6310234
18576,18.601458
18578,7.8580947
18579,7.7353086
18580,7.21995
18581,3.100176
18582,5.7965517
18583,1.9044949
18584,4.485111
18585,4.97935
18586,17.156727
18587,9.147048
18588,11.933844
18589,13.682388
18590,13.756826
18591,6.335338
18592,6.2550035
18593,5.3572736
18594,5.303645
18595,3.233858
18596,4.794671
18597,5.2455835
18598,3.5701504
18599,4.1315584
18600,4.1761713
18601,2.7901356
18602,20.063969
18603,4.8117595
18604,16.38691
18605,5.128105
18606,5.509895
18607,1.6481651
18609,12.434235
18610,5.9089675
18611,3.7229743
18612,20.18018
18613,13.645849
18614,6.1573825
18615,6.357665
18616,5.4227777
18617,3.611358
18618,6.9988985
18619,2.799453
18620,1.0585252
18621,6.122282
18622,11.256558
18623,3.2404404
18625,5.38061
18626,17.921595
18627,6.697821
18628,4.2101455
18629,16.256859
18630,11.620623
18631,9.9399805
18632,11.8146305
18633,11.559603
18634,2.1540318
18635,5.255828
18636,15.150723
18637,5.322843
18638,9.764198
18639,3.8482375
18640,4.545997
18641,1.2897593
18642,5.218032
18643,7.6052756
18644,6.8075128
18645,8.334744
18646,3.5162034
18647,6.5248504
18648,9.415567
18649,13.661081
18650,5.8035
18651,10.291984
18652,4.267667
18654,5.0559874
18655,4.7152734
18656,5.1184835
18657,7.8019333
18658,5.333951
18659,9.839292
18660,6.056483
18661,3.9782867
18662,8.140894
18663,24.874771
18664,14.748548
18665,4.0333495
18667,4.3203325
18668,6.5585375
18669,5.634213
18670,7.7014084
18671,8.027299
18672,7.6808805
18673,14.521133
18674,10.275843
18675,16.660559
18676,5.7890797
18677,9.093565
18678,10.099084
18679,7.447192
18680,11.358528
18681,7.9162636
18682,15.953093
18683,9.38469
18684,4.188897
18685,19.689678
18686,4.510333
18687,8.929792
18688,5.148741
18689,9.266759
18690,2.6506526
18691,4.190141
18692,12.234271
18693,3.2734642
18694,5.4961333
18695,8.059695
18696,5.771748
18697,23.926022
18698,4.9097295
18699,10.30718
18700,5.297493
18701,4.0731835
18702,7.1484466
18703,17.03262
18704,4.117163
18705,4.6163383
18706,7.006475
18707,8.71308
18708,3.2529557
18709,7.3871384
18710,4.929425
18711,8.400144
18712,1.5542657
18713,7.4892874
18714,8.423401
18715,4.5216146
18716,4.446584
18717,6.18948
18718,5.0818934
18719,5.311969
18720,9.890106
18721,6.259204
18722,6.289109
18723,7.6172395
18724,5.5007534
18725,16.034277
18726,5.2457027
18727,16.595028
18728,11.521456
18729,6.1203117
18730,9.023943
18731,12.626951
18732,6.026717
18733,6.007965
18734,5.1614428
18735,10.229208
18736,7.463028
18737,5.3532867
18738,10.249223
18739,4.625724
18740,3.4162846
18741,5.815175
18742,12.737478
18743,4.1900706
18744,4.3463907
18745,3.9162345
18746,6.150622
18747,5.7532096
18748,4.077442
18749,4.2325573
18750,7.2872963
18751,5.64513
18752,6.0715246
18753,5.889884
18754,4.2908807
18755,20.685038
18756,9.035093
18757,8.959051
18758,14.72687
18759,11.792667
18760,17.323772
18761,8.347548
18762,6.209609
18763,4.0105324
18764,10.872896
18765,1.8785772
18766,5.350744
18767,3.879345
18768,5.0128922
18769,7.5048866
18770,14.245651
18771,11.853521
18772,4.8247743
18773,3.7417178
18774,3.9054837
18775,24.918001
18776,8.303732
18777,12.302744
18778,7.619645
18779,6.5448837
18780,5.4128265
18781,1.6457533
18782,4.232068
18783,3.2837029
18784,4.392467
18785,9.506857
18786,4.0057974
18787,13.54796
18788,6.199955
18789,3.9469242
18790,4.666803
18791,6.3909216
18792,5.3005514
18793,5.6905813
18794,5.8674755
18795,6.8877463
18796,5.8993897
18797,3.7897682
18798,4.764831
18799,3.5506186
18800,4.0441103
18801,7.5959535
18802,3.9997902
18803,8.796578
18804,6.6495333
18805,5.786334
18806,9.432353
18807,3.5402825
18808,5.6729164
18809,8.578522
18810,3.752257
18811,8.315569
18812,7.474269
18813,2.167862
18814,10.31653
18816,2.939866
18817,8.284822
18818,3.3226528
18819,3.1922715
18820,5.7309127
18821,7.366118
18822,5.339681
18823,9.793263
18824,3.6975613
18825,7.1530075
18828,2.4810288
18829,10.851141
18830,6.0344653
18831,7.273526
18832,5.839686
18833,20.996502
18834,7.1608963
18835,7.362918
18836,2.573564
18837,10.90991
18838,13.2708435
18839,3.8963158
18840,6.779836
18841,6.8176675
18842,6.7521043
18843,7.429982
18844,3.0007405
18845,6.352917
18846,4.498742
18847,5.950124
18848,4.507693
18849,11.555865
18850,13.797873
18851,1.2592392
18852,5.63471
18853,3.5433514
18854,10.043724
18855,8.914447
18856,8.998919
18857,4.1968412
18858,5.3869834
18860,4.4797153
18861,7.979931
18862,4.0447764
18863,11.03262
18864,5.424798
18865,18.501583
18866,8.488176
18867,7.3875175
18868,10.184314
18869,25.268559
18870,3.8613458
18871,6.2107725
18872,10.57422
18873,6.6920204
18874,6.4135427
18875,21.05455
18876,3.5281453
18877,6.9037085
18878,16.31945
18879,4.8527145
18880,2.6450176
18881,9.023439
18882,7.709217
18883,9.40925
18884,8.305857
18885,8.903567
18886,7.766848
18887,5.583682
18888,8.608666
18889,3.2545693
18890,3.2326648
18891,16.129879
18892,6.1960955
18893,4.894181
18894,11.859244
18895,4.334788
18896,4.478587
18897,0.42302832
18898,5.106841
18899,3.87349
18900,9.968551
18901,4.406273
18902,6.901529
18903,2.1052067
18904,6.980954
18905,5.9559884
18906,6.4908547
18907,4.92015
18908,14.029961
18909,7.404058
18910,9.038225
18911,11.064625
18912,9.335116
18913,3.9153423
18914,4.064636
18915,3.5392094
18916,8.119126
18917,5.5720553
18918,4.0334005
18919,7.2027845
18920,10.947543
18921,14.803798
18922,4.9088416
18923,4.1695585
18924,7.900716
18925,6.072158
18926,4.7358336
18927,6.9120307
18928,14.677592
18929,7.83779
18930,11.349749
18931,4.6048336
18932,6.194495
18934,4.6378603
18935,16.924547
18936,11.878191
18937,5.619605
18938,6.2429085
18939,5.307181
18940,4.2218237
18941,4.5604873
18942,5.785399
18943,6.5336394
18944,7.7558074
18945,10.929316
18946,6.1801586
18947,7.534723
18948,3.146927
18949,9.241794
18950,8.154171
18951,8.352091
18952,5.771243
18953,4.0215096
18954,8.966527
18955,3.6805978
18956,9.402754
18957,6.612587
18958,4.4724126
18959,2.8991387
18960,4.9292474
18961,9.732522
18962,4.2133236
18963,4.675761
18964,8.32966
18965,7.3897276
18966,6.865733
18967,4.290274
18968,5.599164
18969,8.340304
18970,14.633127
18971,6.899396
18972,6.3310423
18973,4.6314588
18974,8.017229
18975,7.1296844
18976,4.05024
18977,71.18406
18978,5.721622
18979,9.680483
18980,21.18905
18981,7.5730805
18982,8.804777
18983,8.519388
18984,5.673135
18985,8.219847
18986,4.2111526
18987,6.442945
18988,4.4663076
18989,8.45288
18990,4.755262
18991,6.826097
18992,7.858533
18993,19.93867
18994,11.735891
18995,10.617653
18996,6.187484
18997,7.1467667
18998,9.32395
18999,4.7792206
19000,9.701037
19001,4.885083
19002,13.023661
19003,5.8177247
19004,5.996038
19005,5.845315
19006,8.739256
19007,14.305883
19009,11.297566
19010,15.280704
19011,11.557235
19012,12.775732
19013,26.933392
19014,13.49766
19015,3.9114754
19016,3.331009
19017,8.43973
19018,9.684742
19019,3.1932588
19020,8.375017
19021,6.4810348
19022,7.2712755
19023,5.697544
19024,6.15379
19025,5.2645006
19026,4.8116674
19027,6.0953035
19028,11.5617
19029,8.117799
19030,3.2465324
19031,6.1310563
19032,11.975595
19033,5.2536626
19034,14.447169
19035,5.9391522
19036,22.2419
19037,7.4458427
19038,5.698434
19039,5.411087
19040,3.5354466
19041,4.96342
19042,12.85153
19043,4.029392
19044,6.7493753
19045,4.786331
19047,4.646357
19048,4.2326303
19049,4.6066546
19050,10.09048
19051,5.1151505
19052,4.558758
19053,6.0531282
19054,4.3574586
19055,3.052051
19056,4.515591
19057,5.1873946
19058,3.8372636
19059,17.984905
19060,5.670785
19061,3.4386458
19062,8.294529
19063,7.240795
19064,14.026477
19065,5.7363625
19066,4.3431926
19067,6.112753
19068,9.8930645
19069,4.3025084
19070,29.602314
19071,4.7200003
19072,6.161813
19073,5.95787
19074,38.94091
19075,8.911733
19076,8.134151
19077,5.801664
19078,5.5473294
19079,3.1156583
19080,25.600834
19081,5.356066
19082,3.6711318
19083,19.613733
19084,7.591072
19085,29.723652
19086,9.017277
19087,6.4197526
19088,6.8746824
19089,4.19599
19090,3.797995
19091,9.072516
19092,8.516271
19093,17.56203
19094,2.8327193
19095,8.37879
19096,5.2509685
19097,7.7177825
19098,9.505638
19099,4.520855
19100,20.196957
19101,6.693151
19102,13.256365
19103,16.515848
19104,8.05117
19105,6.3179317
19106,5.835284
19107,7.021228
19108,3.2212703
19109,8.835588
19111,4.3856826
19112,5.426038
19113,9.498961
19114,4.6824346
19115,10.663755
19116,10.826925
19117,11.703595
19118,21.081202
19119,6.1039243
19120,10.051601
19121,3.506857
19122,12.789328
19123,3.4998367
19124,4.45225
19125,11.627983
19126,5.4642057
19127,5.4511566
19128,5.311006
19129,6.5890894
19130,11.207683
19131,8.017271
19132,9.831271
19133,6.5647783
19134,8.029828
19135,5.0260296
19136,5.6821423
19137,6.0065513
19138,6.9845896
19139,6.6450357
19140,7.9178514
19141,5.628417
19142,9.147207
19143,4.099982
19144,5.4975257
19145,8.192245
19146,2.369042
19147,4.617753
19148,4.612743
19149,4.355428
19150,7.39094
19151,12.603914
19152,4.0526032
19153,7.0060363
19154,3.9556644
19155,8.14028
19156,5.476538
19157,17.954788
19158,11.625808
19159,5.913181
19160,10.381563
19161,27.059448
19162,4.2234135
19163,11.126547
19164,7.923976
19165,7.791339
19166,4.85022
19167,3.2244186
19168,7.17902
19169,2.2471478
19170,5.70785
19171,18.963654
19172,0.9559299
19173,5.0639925
19174,6.6246843
19175,8.214581
19176,5.726688
19177,2.7916653
19178,8.870866
19179,1.4263924
19180,5.274633
19181,7.820246
19182,1.0625246
19183,4.9762554
19184,4.932799
19185,10.648213
19186,8.243351
19187,7.013083
19188,14.869786
19189,5.6216354
19190,5.1394506
19191,15.782367
19192,3.5259595
19193,6.497348
19194,5.5584664
19195,5.8984895
19196,9.428893
19197,8.48186
19198,4.718556
19199,8.622764
19200,8.865145
19201,4.0555215
19202,12.310663
19203,26.274769
19204,4.060211
19205,2.9278927
19206,4.4167395
19207,3.930661
19208,3.1257713
19209,3.0912833
19210,14.788597
19211,0.8811329
19212,5.4531455
19213,4.640699
19214,6.2672462
19215,9.890556
19216,8.582069
19217,4.4453936
19218,12.094467
19219,10.556186
19220,6.4656916
19221,5.321652
19222,11.0986805
19223,8.054277
19224,5.492709
19225,13.205614
19226,8.303388
19227,12.28241
19228,4.2258425
19229,2.5029976
19230,6.380731
19231,8.669795
19232,35.952198
19233,70.16109
19234,64.82033
19235,5.691631
19237,4.633995
19238,6.5001783
19239,9.397723
19240,11.422829
19241,7.2311273
19242,5.388481
19243,20.923578
19244,3.261327
19245,4.0855436
19246,6.761739
19247,7.4893165
19248,6.845938
19249,5.028454
19250,7.020836
19251,1.5703092
19252,8.265717
19253,6.889762
19254,6.550233
19255,4.4528837
19256,6.330851
19257,8.536574
19258,6.4941015
19259,6.25897
19260,5.885932
19261,7.8031783
19262,7.4253182
19263,5.1337624
19264,6.146676
19265,6.6126556
19266,6.3900766
19267,10.333452
19268,6.29506
19269,9.225993
19270,6.4806013
19271,3.4876714
19272,4.2571516
19273,3.8711839
19274,4.372802
19275,11.853739
19276,7.286954
19277,13.906817
19278,8.151513
19279,4.5172205
19280,3.8381984
19281,8.398573
19282,15.079204
19283,4.8788958
19284,4.1903176
19285,0.84658843
19286,3.6657403
19287,7.146788
19288,3.469242
19289,7.384009
19290,14.798688
19291,7.474807
19292,5.278465
19293,9.6583
19294,5.4795237
19295,7.2477837
19296,6.246018
19297,14.454079
19298,7.762439
19299,9.685003
19300,8.9737215
19301,9.271981
19302,9.367014
19303,4.909895
19304,14.11083
19305,4.9548826
19306,13.546405
19307,8.681913
19308,5.4688454
19309,6.834703
19310,6.987975
19311,5.6943393
19312,8.111938
19313,8.7373085
19314,12.354438
19315,6.735626
19316,8.393865
19317,9.90724
19318,12.262663
19319,9.022726
19320,8.2055025
19321,5.1347947
19322,8.533739
19323,5.645597
19324,5.1863866
19325,4.929366
19326,2.9891248
19327,2.8451276
19328,3.4979408
19329,6.487111
19330,14.34213
19331,6.803717
19332,4.2312226
19333,6.494094
19334,7.081393
19335,3.3815346
19336,20.624628
19337,16.175707
19338,13.06225
19339,6.5539293
19340,13.710431
19341,2.967723
19342,8.178479
19343,8.093111
19344,10.248089
19345,5.5297003
19346,3.6346798
19347,6.7084837
19348,3.5755172
19349,4.6053443
19350,7.751863
19351,8.770105
19352,16.13794
19353,4.4394126
19354,6.7460427
19355,4.4801645
19356,13.441269
19357,13.164093
19358,0.66239274
19359,5.1963587
19360,3.8853085
19361,7.3090315
19362,7.905094
19363,5.8764625
19364,5.1604795
19365,39.49899
19366,3.939097
19367,7.196166
19368,11.434034
19369,5.866088
19370,7.841325
19371,7.1735473
19372,8.38899
19373,25.836508
19374,5.864028
19375,7.6386194
19376,5.724782
19377,12.875589
19378,10.665159
19379,7.0482163
19380,7.349532
19381,5.1535063
19382,5.02999
19383,7.0917664
19384,8.419225
19385,8.452905
19386,11.805043
19387,5.992731
19388,14.560461
19389,5.2684402
19390,8.365375
19391,6.451795
19392,22.514986
19393,5.7053304
19394,3.873394
19395,5.5717463
19396,4.7828264
19397,7.310579
19398,7.204436
19399,5.286475
19400,11.94257
19401,13.906235
19402,9.548012
19403,5.256726
19404,5.1145988
19405,6.7155547
19406,9.501317
19407,5.891776
19408,9.077452
19409,3.3011842
19410,9.541256
19411,3.0995135
19412,39.04812
19413,8.1897335
19414,9.324859
19415,5.542928
19416,6.324875
19417,5.2206583
19418,11.583269
19419,6.563971
19420,2.3092608
19421,5.073497
19422,4.2992296
19423,1.9823707
19424,4.5344367
19425,25.10595
19426,8.048253
19427,3.8970103
19428,4.105756
19429,12.336519
19430,13.23656
19431,7.8575416
19432,4.1265287
19433,10.265585
19434,8.121954
19435,6.624118
19436,9.050257
19437,4.526645
19438,6.1014376
19439,5.4381843
19440,7.200694
19441,7.4512444
19442,15.074738
19443,10.709021
19444,5.5097413
19445,10.268679
19446,21.460178
19447,4.7161627
19448,6.3819337
19449,8.208462
19450,9.278005
19451,9.710929
19452,6.297839
19453,6.213098
19454,4.589116
19455,6.723201
19456,20.001749
19457,6.681768
19459,4.2543864
19460,6.6619263
19461,4.3323717
19462,6.5850625
19463,7.3790193
19464,5.653028
19465,8.994665
19466,17.758356
19467,16.203735
19468,11.500809
19469,8.92643
19470,32.170143
19471,4.151104
19472,9.9295
19473,4.689607
19474,9.120577
19475,5.54374
19476,6.660399
19477,3.4434078
19478,9.052984
19479,10.039385
19480,12.63925
19481,5.646218
19482,6.4887834
19483,9.820628
19484,4.971138
19485,14.1516285
19486,4.7347717
19487,7.599247
19488,17.913727
19489,11.356501
19490,3.3299708
19491,13.582857
19492,7.978994
19493,9.511629
19494,5.512981
19495,5.587415
19496,7.617293
19497,19.913631
19498,21.162638
19499,5.3425665
19500,10.641259
19501,6.707652
19502,10.257246
19503,6.125731
19504,5.5761046
19505,5.799617
19506,16.710909
19507,8.115907
19508,12.919556
19509,7.0498557
19510,2.6417513
19511,5.18798
19512,13.638758
19513,5.297109
19514,7.882711
19515,5.8164744
19516,8.505927
19517,7.56044
19518,5.7395067
19519,4.0754523
19520,3.7270436
19521,10.633138
19522,6.684078
19523,4.31642
19524,7.1959558
19525,4.128641
19526,5.411704
19527,8.835001
19528,4.803136
19529,5.006462
19530,2.6192117
19531,6.4689493
